Filenames,labels
./images/14662.jpg,Sweden
./images/14209.jpg,Venezuela
./images/76766.jpg,Lebanon
./images/7242.jpg,Switzerland
./images/13947.jpg,Austria
./images/14796.jpg,Poland
./images/34896.jpg,Luxembourg
./images/44119.jpg,Colombia
./images/14332.jpg,Poland
./images/11701.jpg,"Great Britain"
./images/13719.jpg,Russia
./images/7147.jpg,Switzerland
./images/92634.jpg,Iceland
./images/13725.jpg,Canada
./images/14921.jpg,Tunisia
./images/74671.jpg,Iceland
./images/89618.jpg,Slovakia
./images/46978.jpg,Mauritius
./images/17063.jpg,"South Africa"
./images/78389.jpg,Indonesia
./images/17026.jpg,Bulgaria
./images/46559.jpg,Singapore
./images/41794.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/13162.jpg,Austria
./images/38203.jpg,"Isle of Man"
./images/45578.jpg,Argentina
./images/28679.jpg,"VATICAN CITY"
./images/89317.jpg,Singapore
./images/52463.jpg,Jersey
./images/14773.jpg,Romania
./images/71908.jpg,Madagascar
./images/17483.jpg,Czechoslovakia
./images/7356.jpg,"United States"
./images/12042.jpg,"United States"
./images/23980.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/96670.jpg,Seychelles
./images/7257.jpg,Switzerland
./images/13940.jpg,Netherlands
./images/29491.jpg,Peru
./images/32133.jpg,China
./images/72573.jpg,Chile
./images/36636.jpg,Slovakia
./images/36639.jpg,Cyprus
./images/12034.jpg,"United States"
./images/34958.jpg,Egypt
./images/19373.jpg,Peru
./images/21419.jpg,"San Marino"
./images/78483.jpg,Lithuania
./images/17315.jpg,Romania
./images/16521.jpg,Malta
./images/19572.jpg,"San Marino"
./images/86948.jpg,INDIA-REPUBLIC
./images/49185.jpg,Ukraine
./images/89387.jpg,"Sri Lanka"
./images/87050.jpg,Algeria
./images/44030.jpg,Croatia
./images/89379.jpg,"Sri Lanka"
./images/19651.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/25294.jpg,Brazil
./images/36847.jpg,Colombia
./images/4864.jpg,Australia
./images/14107.jpg,Turkey
./images/36624.jpg,Slovenia
./images/13232.jpg,Lebanon
./images/5737.jpg,Spain
./images/74581.jpg,"IRELAND REPUBLIC"
./images/17166.jpg,Norway
./images/49097.jpg,INDIA-REPUBLIC
./images/15387.jpg,Tunisia
./images/7251.jpg,Spain
./images/39149.jpg,Singapore
./images/41881.jpg,"New Caledonia"
./images/14588.jpg,"South Africa"
./images/23430.jpg,Morocco
./images/19001.jpg,INDIA-REPUBLIC
./images/11737.jpg,Australia
./images/21099.jpg,Madagascar
./images/16810.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/45433.jpg,Cyprus
./images/77823.jpg,Chile
./images/21222.jpg,"SWISS CANTONS"
./images/32149.jpg,China
./images/18749.jpg,Argentina
./images/43596.jpg,Norway
./images/84578.jpg,Algeria
./images/25471.jpg,Japan
./images/14158.jpg,Canada
./images/43092.jpg,Finland
./images/35345.jpg,Luxembourg
./images/8286.jpg,"GERMANY, THIRD REICH"
./images/102.jpg,"ITALIAN STATES"
./images/15357.jpg,"New Caledonia"
./images/17050.jpg,Poland
./images/14847.jpg,Brazil
./images/14714.jpg,China
./images/13923.jpg,Portugal
./images/35869.jpg,Egypt
./images/14103.jpg,Turkey
./images/15376.jpg,Morocco
./images/45564.jpg,"IRELAND REPUBLIC"
./images/74610.jpg,"IRELAND REPUBLIC"
./images/52382.jpg,Venezuela
./images/36435.jpg,Peru
./images/23618.jpg,Colombia
./images/11709.jpg,"Great Britain"
./images/14170.jpg,Turkey
./images/31291.jpg,Egypt
./images/19931.jpg,Japan
./images/28160.jpg,Peru
./images/39180.jpg,Philippines
./images/41829.jpg,Brazil
./images/19367.jpg,INDIA-BRITISH
./images/89332.jpg,Slovenia
./images/96043.jpg,Algeria
./images/18786.jpg,Japan
./images/7377.jpg,Egypt
./images/16807.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/89304.jpg,Singapore
./images/7204.jpg,Switzerland
./images/52352.jpg,Lithuania
./images/29095.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/18209.jpg,Tunisia
./images/90080.jpg,"West African States"
./images/43545.jpg,"French Polynesia"
./images/45497.jpg,INDIA-REPUBLIC
./images/10244.jpg,Spain
./images/37790.jpg,"GERMANY, THIRD REICH"
./images/78476.jpg,Lebanon
./images/46479.jpg,Mauritius
./images/36659.jpg,Malta
./images/36109.jpg,Luxembourg
./images/35870.jpg,Brazil
./images/49902.jpg,Albania
./images/17296.jpg,Romania
./images/7275.jpg,Sweden
./images/52.jpg,France
./images/19096.jpg,Mexico
./images/15336.jpg,"FRENCH INDO-CHINA"
./images/7099.jpg,Italy
./images/17497.jpg,Czechoslovakia
./images/7359.jpg,Greece
./images/17287.jpg,Romania
./images/92383.jpg,Slovenia
./images/21023.jpg,China
./images/7924.jpg,Switzerland
./images/45540.jpg,INDIA-BRITISH
./images/21216.jpg,"SWISS CANTONS"
./images/13726.jpg,Austria
./images/25472.jpg,"Hong Kong"
./images/29027.jpg,Lithuania
./images/21126.jpg,"New Caledonia"
./images/46515.jpg,Finland
./images/13094.jpg,Denmark
./images/14640.jpg,Philippines
./images/13391.jpg,"South Africa"
./images/12130.jpg,Monaco
./images/17261.jpg,Kenya
./images/19588.jpg,INDIA-BRITISH
./images/78450.jpg,Malta
./images/21295.jpg,Brazil
./images/25857.jpg,"French Polynesia"
./images/17992.jpg,Yugoslavia
./images/14136.jpg,Iceland
./images/91339.jpg,"West African States"
./images/16467.jpg,Hungary
./images/36434.jpg,Philippines
./images/13894.jpg,Greece
./images/42074.jpg,Bulgaria
./images/46420.jpg,"Isle of Man"
./images/84.jpg,Greece
./images/9888.jpg,"VATICAN CITY"
./images/44232.jpg,Israel
./images/17590.jpg,Greece
./images/13811.jpg,"German States"
./images/48593.jpg,Slovenia
./images/41874.jpg,Chile
./images/14067.jpg,Netherlands
./images/89275.jpg,Seychelles
./images/27598.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/17369.jpg,"VATICAN CITY"
./images/13629.jpg,Russia
./images/71920.jpg,"West African States"
./images/35879.jpg,Kenya
./images/89306.jpg,Singapore
./images/89396.jpg,"Sri Lanka"
./images/14611.jpg,Spain
./images/19771.jpg,Australia
./images/13101.jpg,Austria
./images/18229.jpg,Singapore
./images/90169.jpg,Zimbabwe
./images/13216.jpg,Spain
./images/19370.jpg,China
./images/17905.jpg,Czechoslovakia
./images/30736.jpg,"FRENCH INDO-CHINA"
./images/72523.jpg,Chile
./images/45499.jpg,INDIA-REPUBLIC
./images/14119.jpg,Italy
./images/25875.jpg,"New Caledonia"
./images/12037.jpg,"United States"
./images/79845.jpg,Indonesia
./images/10280.jpg,Italy
./images/7295.jpg,Spain
./images/33833.jpg,Peru
./images/14978.jpg,"IRELAND REPUBLIC"
./images/9766.jpg,Italy
./images/23670.jpg,Portugal
./images/16741.jpg,"Spanish Netherlands"
./images/38758.jpg,Peru
./images/29097.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/19231.jpg,Colombia
./images/13113.jpg,Russia
./images/78446.jpg,Malta
./images/422630.jpg,Iceland
./images/85.jpg,"German States"
./images/35654.jpg,Luxembourg
./images/10281.jpg,Italy
./images/28674.jpg,"VATICAN CITY"
./images/48920.jpg,"IRELAND REPUBLIC"
./images/17785.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/13944.jpg,Austria
./images/19293.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/17857.jpg,Mexico
./images/12561.jpg,"South Africa"
./images/25296.jpg,Argentina
./images/18751.jpg,Peru
./images/7197.jpg,"German States"
./images/13720.jpg,Austria
./images/14812.jpg,Australia
./images/29113.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/24195.jpg,"SWISS CANTONS"
./images/10228.jpg,"German States"
./images/13320.jpg,Canada
./images/95131.jpg,Algeria
./images/21364.jpg,Madagascar
./images/46421.jpg,"Isle of Man"
./images/31032.jpg,"SWISS CANTONS"
./images/10305.jpg,Italy
./images/17310.jpg,Romania
./images/7142.jpg,"United States"
./images/32153.jpg,China
./images/14330.jpg,Yugoslavia
./images/15378.jpg,Morocco
./images/17880.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/44035.jpg,Argentina
./images/14016.jpg,Russia
./images/14781.jpg,Spain
./images/17499.jpg,Czechoslovakia
./images/36904.jpg,Venezuela
./images/14952.jpg,Denmark
./images/43928.jpg,"San Marino"
./images/35.jpg,France
./images/84575.jpg,Algeria
./images/125.jpg,"ITALIAN STATES"
./images/17051.jpg,"South Africa"
./images/7189.jpg,Belgium
./images/33315.jpg,"SWISS CANTONS"
./images/25859.jpg,"French Polynesia"
./images/17260.jpg,Kenya
./images/38234.jpg,"Hong Kong"
./images/46058.jpg,Venezuela
./images/17502.jpg,Monaco
./images/41940.jpg,Kenya
./images/79839.jpg,Indonesia
./images/17295.jpg,Romania
./images/18452.jpg,Egypt
./images/89312.jpg,Singapore
./images/15079.jpg,Greece
./images/39047.jpg,Norway
./images/49195.jpg,Ukraine
./images/39116.jpg,Norway
./images/43389.jpg,"Isle of Man"
./images/13381.jpg,Hungary
./images/10284.jpg,Mexico
./images/14142.jpg,Russia
./images/79973.jpg,INDIA-REPUBLIC
./images/15398.jpg,"FRENCH INDO-CHINA"
./images/13166.jpg,Italy
./images/36794.jpg,Lithuania
./images/115.jpg,"ITALIAN STATES"
./images/23646.jpg,Brazil
./images/74406.jpg,Indonesia
./images/76725.jpg,"West African States"
./images/19766.jpg,Australia
./images/13240.jpg,Morocco
./images/114.jpg,"ITALIAN STATES"
./images/32144.jpg,China
./images/13304.jpg,Netherlands
./images/422632.jpg,Iceland
./images/15111.jpg,Tunisia
./images/7120.jpg,Morocco
./images/16744.jpg,"Spanish Netherlands"
./images/132.jpg,"ITALIAN STATES"
./images/23616.jpg,Colombia
./images/21542.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/25084.jpg,"South Africa"
./images/15022.jpg,Seychelles
./images/32846.jpg,Japan
./images/14770.jpg,Turkey
./images/14945.jpg,"SWISS CANTONS"
./images/33313.jpg,"SWISS CANTONS"
./images/15297.jpg,Bulgaria
./images/49026.jpg,"French Polynesia"
./images/15322.jpg,Greece
./images/74732.jpg,"French Polynesia"
./images/59513.jpg,Albania
./images/21124.jpg,"New Caledonia"
./images/19640.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/18791.jpg,Japan
./images/13515.jpg,Russia
./images/83.jpg,Greece
./images/87264.jpg,Chile
./images/18198.jpg,Israel
./images/13882.jpg,"GERMANY - EMPIRE"
./images/18863.jpg,Hungary
./images/73202.jpg,Lebanon
./images/15323.jpg,"Hong Kong"
./images/18736.jpg,Lithuania
./images/36947.jpg,Philippines
./images/39156.jpg,Cyprus
./images/39256.jpg,Philippines
./images/14575.jpg,Monaco
./images/21757.jpg,Morocco
./images/14603.jpg,Japan
./images/86434.jpg,Cyprus
./images/86944.jpg,INDIA-REPUBLIC
./images/41886.jpg,Cyprus
./images/14960.jpg,Denmark
./images/46954.jpg,Croatia
./images/74668.jpg,Iceland
./images/13033.jpg,Netherlands
./images/21793.jpg,Sweden
./images/32136.jpg,China
./images/13922.jpg,Russia
./images/7259.jpg,Switzerland
./images/41862.jpg,Venezuela
./images/96044.jpg,Algeria
./images/38754.jpg,Peru
./images/40865.jpg,Argentina
./images/46354.jpg,Ukraine
./images/21227.jpg,"SWISS CANTONS"
./images/75071.jpg,Cyprus
./images/19337.jpg,Denmark
./images/41813.jpg,Mauritius
./images/28162.jpg,Japan
./images/15168.jpg,Denmark
./images/10268.jpg,Turkey
./images/12030.jpg,"United States"
./images/41216.jpg,Jersey
./images/38750.jpg,Peru
./images/44196.jpg,Israel
./images/10275.jpg,Netherlands
./images/14627.jpg,Canada
./images/41925.jpg,Philippines
./images/14802.jpg,Greece
./images/17990.jpg,Yugoslavia
./images/84320.jpg,"FRENCH INDO-CHINA"
./images/19338.jpg,Denmark
./images/38763.jpg,Peru
./images/35896.jpg,Kenya
./images/12125.jpg,"United States"
./images/14.jpg,France
./images/15237.jpg,Greece
./images/86853.jpg,Indonesia
./images/13217.jpg,Greece
./images/39160.jpg,Mauritius
./images/29098.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/79847.jpg,Indonesia
./images/422624.jpg,Iceland
./images/77921.jpg,Algeria
./images/10277.jpg,Netherlands
./images/36951.jpg,Philippines
./images/39182.jpg,Philippines
./images/17718.jpg,Greece
./images/17299.jpg,Romania
./images/56601.jpg,Malta
./images/17525.jpg,Czechoslovakia
./images/129.jpg,"ITALIAN STATES"
./images/19621.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/12027.jpg,"United States"
./images/98269.jpg,Croatia
./images/29015.jpg,"Isle of Man"
./images/78477.jpg,Lebanon
./images/38962.jpg,"French Polynesia"
./images/79404.jpg,Madagascar
./images/38256.jpg,"Hong Kong"
./images/13912.jpg,Italy
./images/7186.jpg,Switzerland
./images/13307.jpg,"GERMANY - EMPIRE"
./images/21123.jpg,Norway
./images/18816.jpg,Romania
./images/60.jpg,France
./images/79843.jpg,Indonesia
./images/89307.jpg,Singapore
./images/17129.jpg,Jersey
./images/47336.jpg,Argentina
./images/37786.jpg,"GERMANY, THIRD REICH"
./images/23647.jpg,Portugal
./images/13316.jpg,"San Marino"
./images/20530.jpg,"Spanish Netherlands"
./images/36782.jpg,"French Polynesia"
./images/14670.jpg,Sweden
./images/17135.jpg,INDIA-BRITISH
./images/78471.jpg,Lebanon
./images/25287.jpg,INDIA-BRITISH
./images/45470.jpg,Argentina
./images/14199.jpg,Canada
./images/78485.jpg,Lithuania
./images/13924.jpg,Italy
./images/12335.jpg,"German States"
./images/25783.jpg,Australia
./images/18451.jpg,Egypt
./images/89276.jpg,Seychelles
./images/17446.jpg,Ukraine
./images/25873.jpg,"New Caledonia"
./images/49703.jpg,Algeria
./images/17501.jpg,Czechoslovakia
./images/13266.jpg,"German States"
./images/36445.jpg,Argentina
./images/53786.jpg,Colombia
./images/30637.jpg,Finland
./images/17937.jpg,Monaco
./images/13378.jpg,Austria
./images/36620.jpg,"Czech Republic"
./images/46503.jpg,Norway
./images/12554.jpg,Chile
./images/17433.jpg,Turkey
./images/22119.jpg,"South Africa"
./images/39244.jpg,Lebanon
./images/14667.jpg,Sweden
./images/13300.jpg,Netherlands
./images/21792.jpg,"San Marino"
./images/53042.jpg,Colombia
./images/77.jpg,Spain
./images/10231.jpg,"German States"
./images/28976.jpg,Yugoslavia
./images/14648.jpg,Bulgaria
./images/15317.jpg,Mexico
./images/87357.jpg,"Czech Republic"
./images/15110.jpg,Egypt
./images/15294.jpg,Hungary
./images/14197.jpg,"GERMANY - EMPIRE"
./images/57019.jpg,"IRELAND REPUBLIC"
./images/33550.jpg,INDIA-BRITISH
./images/49907.jpg,Albania
./images/8253.jpg,Netherlands
./images/16753.jpg,"Spanish Netherlands"
./images/12185.jpg,"United States"
./images/15270.jpg,Romania
./images/14970.jpg,"IRELAND REPUBLIC"
./images/39384.jpg,Jersey
./images/78422.jpg,Lithuania
./images/77735.jpg,Indonesia
./images/39155.jpg,Cyprus
./images/39245.jpg,Lebanon
./images/9402.jpg,"San Marino"
./images/15380.jpg,Morocco
./images/71910.jpg,Madagascar
./images/19661.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/89378.jpg,"Sri Lanka"
./images/17145.jpg,Norway
./images/14037.jpg,Greece
./images/21360.jpg,Luxembourg
./images/30635.jpg,Finland
./images/36617.jpg,"Czech Republic"
./images/87342.jpg,Cyprus
./images/13293.jpg,"Great Britain"
./images/34749.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/13321.jpg,Canada
./images/18236.jpg,"San Marino"
./images/7158.jpg,Belgium
./images/41485.jpg,Yugoslavia
./images/35846.jpg,Albania
./images/15348.jpg,"FRENCH INDO-CHINA"
./images/14310.jpg,Italy
./images/16658.jpg,Poland
./images/29101.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/25876.jpg,"New Caledonia"
./images/29114.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/7258.jpg,Switzerland
./images/49199.jpg,Ukraine
./images/46356.jpg,Ukraine
./images/18307.jpg,Tunisia
./images/13896.jpg,Austria
./images/25081.jpg,"South Africa"
./images/78600.jpg,Lebanon
./images/13917.jpg,Denmark
./images/89331.jpg,Slovenia
./images/18773.jpg,"GERMANY, THIRD REICH"
./images/13928.jpg,Denmark
./images/13891.jpg,Australia
./images/17662.jpg,Mexico
./images/13294.jpg,"Great Britain"
./images/74924.jpg,"French Polynesia"
./images/72495.jpg,Jersey
./images/19653.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/74580.jpg,"IRELAND REPUBLIC"
./images/21417.jpg,"San Marino"
./images/14294.jpg,Poland
./images/52341.jpg,Indonesia
./images/47427.jpg,Ukraine
./images/18188.jpg,Yugoslavia
./images/317397.jpg,Seychelles
./images/17305.jpg,Hungary
./images/46061.jpg,Venezuela
./images/38218.jpg,Seychelles
./images/18768.jpg,INDIA-BRITISH
./images/17031.jpg,Denmark
./images/96672.jpg,Seychelles
./images/14598.jpg,Jersey
./images/46030.jpg,Israel
./images/35857.jpg,Jersey
./images/56602.jpg,Malta
./images/15891.jpg,"San Marino"
./images/46506.jpg,Norway
./images/31151.jpg,China
./images/10276.jpg,Netherlands
./images/32151.jpg,China
./images/16745.jpg,"Spanish Netherlands"
./images/6800.jpg,Canada
./images/13280.jpg,Spain
./images/17506.jpg,Czechoslovakia
./images/19646.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/87350.jpg,"Czech Republic"
./images/43281.jpg,Norway
./images/15373.jpg,Morocco
./images/79405.jpg,Madagascar
./images/29179.jpg,Singapore
./images/38226.jpg,"Hong Kong"
./images/25368.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/56607.jpg,Seychelles
./images/27957.jpg,Brazil
./images/7153.jpg,Belgium
./images/37519.jpg,Bulgaria
./images/24505.jpg,"South Africa"
./images/89619.jpg,Slovakia
./images/17147.jpg,Denmark
./images/41486.jpg,Yugoslavia
./images/5436.jpg,Austria
./images/18228.jpg,Singapore
./images/89627.jpg,Slovakia
./images/16834.jpg,Luxembourg
./images/32050.jpg,Peru
./images/428505.jpg,Zimbabwe
./images/90172.jpg,Zimbabwe
./images/19652.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/16687.jpg,"FRENCH INDO-CHINA"
./images/39255.jpg,Philippines
./images/47033.jpg,"Isle of Man"
./images/56557.jpg,Singapore
./images/52397.jpg,Argentina
./images/36019.jpg,Jersey
./images/19004.jpg,Poland
./images/14066.jpg,Bulgaria
./images/10270.jpg,Russia
./images/17043.jpg,Portugal
./images/96911.jpg,Slovenia
./images/16881.jpg,"GERMANY, THIRD REICH"
./images/14659.jpg,Sweden
./images/29818.jpg,Brazil
./images/21756.jpg,Morocco
./images/79751.jpg,Singapore
./images/17374.jpg,"VATICAN CITY"
./images/39253.jpg,Philippines
./images/25050.jpg,"South Africa"
./images/19624.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/47633.jpg,Chile
./images/86931.jpg,INDIA-REPUBLIC
./images/17.jpg,France
./images/29601.jpg,Chile
./images/13920.jpg,Russia
./images/25299.jpg,INDIA-BRITISH
./images/7117.jpg,Sweden
./images/34900.jpg,"GERMANY, THIRD REICH"
./images/5635.jpg,"Great Britain"
./images/47034.jpg,"Isle of Man"
./images/15109.jpg,Canada
./images/19770.jpg,Australia
./images/14948.jpg,Denmark
./images/48.jpg,France
./images/17424.jpg,Turkey
./images/17999.jpg,Israel
./images/14638.jpg,Philippines
./images/14799.jpg,Canada
./images/17148.jpg,Norway
./images/17716.jpg,Greece
./images/72493.jpg,Jersey
./images/23617.jpg,Colombia
./images/57292.jpg,Colombia
./images/29104.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/46580.jpg,Kenya
./images/34898.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/33326.jpg,"SWISS CANTONS"
./images/14291.jpg,Poland
./images/7116.jpg,"GERMANY - EMPIRE"
./images/17481.jpg,Czechoslovakia
./images/21113.jpg,Monaco
./images/7289.jpg,Spain
./images/38919.jpg,Colombia
./images/12553.jpg,Chile
./images/10232.jpg,Austria
./images/13278.jpg,"GERMANY - EMPIRE"
./images/49210.jpg,Ukraine
./images/96676.jpg,Seychelles
./images/23784.jpg,Japan
./images/89316.jpg,Singapore
./images/10258.jpg,"Great Britain"
./images/39966.jpg,Norway
./images/14663.jpg,Sweden
./images/28158.jpg,Brazil
./images/95458.jpg,Kenya
./images/47316.jpg,Venezuela
./images/38495.jpg,Mauritius
./images/16528.jpg,Albania
./images/24461.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/36657.jpg,Malta
./images/14124.jpg,Spain
./images/15054.jpg,Egypt
./images/14874.jpg,Peru
./images/9676.jpg,Russia
./images/79994.jpg,Cyprus
./images/18001.jpg,Israel
./images/7127.jpg,"German States"
./images/13459.jpg,Malta
./images/21574.jpg,Bulgaria
./images/46949.jpg,Croatia
./images/33322.jpg,"SWISS CANTONS"
./images/12177.jpg,Austria
./images/24733.jpg,Hungary
./images/59517.jpg,Albania
./images/47389.jpg,Finland
./images/15048.jpg,Monaco
./images/16522.jpg,Malta
./images/49905.jpg,Albania
./images/29107.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/38496.jpg,Mauritius
./images/15019.jpg,Iceland
./images/21404.jpg,Portugal
./images/49015.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/76760.jpg,"West African States"
./images/15371.jpg,Morocco
./images/28676.jpg,"VATICAN CITY"
./images/17298.jpg,Romania
./images/14049.jpg,Italy
./images/14106.jpg,Turkey
./images/13171.jpg,Greece
./images/46057.jpg,Venezuela
./images/47051.jpg,INDIA-BRITISH
./images/18862.jpg,Hungary
./images/13243.jpg,"Great Britain"
./images/49900.jpg,Albania
./images/13297.jpg,Australia
./images/17507.jpg,Czechoslovakia
./images/25893.jpg,"New Caledonia"
./images/6614.jpg,"German States"
./images/52550.jpg,Venezuela
./images/110.jpg,"ITALIAN STATES"
./images/88.jpg,"ITALIAN STATES"
./images/18811.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/33317.jpg,"SWISS CANTONS"
./images/86939.jpg,INDIA-REPUBLIC
./images/32141.jpg,China
./images/14232.jpg,Australia
./images/37697.jpg,Bulgaria
./images/17508.jpg,Czechoslovakia
./images/14632.jpg,Canada
./images/21221.jpg,"SWISS CANTONS"
./images/139.jpg,"ITALIAN STATES"
./images/17519.jpg,Czechoslovakia
./images/87053.jpg,Algeria
./images/14971.jpg,"IRELAND REPUBLIC"
./images/17938.jpg,Monaco
./images/7225.jpg,Spain
./images/18207.jpg,Tunisia
./images/25718.jpg,Madagascar
./images/13168.jpg,Monaco
./images/49190.jpg,Ukraine
./images/25.jpg,Switzerland
./images/13625.jpg,Netherlands
./images/8247.jpg,Switzerland
./images/43086.jpg,Jersey
./images/127.jpg,"ITALIAN STATES"
./images/36404.jpg,Peru
./images/46539.jpg,"IRELAND REPUBLIC"
./images/46451.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/25295.jpg,Brazil
./images/12338.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/15108.jpg,Peru
./images/46986.jpg,Mauritius
./images/74606.jpg,"IRELAND REPUBLIC"
./images/19657.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/18201.jpg,Tunisia
./images/79399.jpg,Madagascar
./images/14977.jpg,"Hong Kong"
./images/16739.jpg,"Spanish Netherlands"
./images/37685.jpg,Argentina
./images/29084.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/14123.jpg,Bulgaria
./images/14120.jpg,Italy
./images/17863.jpg,Chile
./images/56426.jpg,Iceland
./images/36630.jpg,Slovenia
./images/38237.jpg,"Hong Kong"
./images/38762.jpg,Peru
./images/87353.jpg,"Czech Republic"
./images/38232.jpg,"Hong Kong"
./images/14972.jpg,"IRELAND REPUBLIC"
./images/49197.jpg,Ukraine
./images/14246.jpg,"IRELAND REPUBLIC"
./images/16742.jpg,"Spanish Netherlands"
./images/29314.jpg,Kenya
./images/16809.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/20980.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/89297.jpg,Singapore
./images/23672.jpg,Portugal
./images/87052.jpg,Algeria
./images/45580.jpg,Jersey
./images/15246.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/46426.jpg,"Isle of Man"
./images/36616.jpg,"Czech Republic"
./images/15157.jpg,Morocco
./images/43189.jpg,"New Caledonia"
./images/49212.jpg,Ukraine
./images/45699.jpg,Argentina
./images/44116.jpg,Luxembourg
./images/14661.jpg,Sweden
./images/74112.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/92292.jpg,Singapore
./images/46422.jpg,"Isle of Man"
./images/25282.jpg,Jersey
./images/7182.jpg,Switzerland
./images/36661.jpg,Malta
./images/88165.jpg,Kenya
./images/17515.jpg,"Czech Republic"
./images/14647.jpg,Bulgaria
./images/23652.jpg,Sweden
./images/17935.jpg,"GERMANY - EMPIRE"
./images/106.jpg,"ITALIAN STATES"
./images/25715.jpg,Madagascar
./images/10447.jpg,Netherlands
./images/44228.jpg,Israel
./images/18812.jpg,"GERMANY, THIRD REICH"
./images/17263.jpg,Mexico
./images/12031.jpg,"United States"
./images/28681.jpg,"VATICAN CITY"
./images/12122.jpg,"United States"
./images/15070.jpg,"Spanish Netherlands"
./images/89337.jpg,Slovenia
./images/96914.jpg,Slovenia
./images/417908.jpg,Croatia
./images/36584.jpg,Luxembourg
./images/29017.jpg,"Isle of Man"
./images/47401.jpg,Finland
./images/10224.jpg,"German States"
./images/417912.jpg,Croatia
./images/96669.jpg,Seychelles
./images/43193.jpg,"New Caledonia"
./images/91825.jpg,Slovenia
./images/89287.jpg,Seychelles
./images/14737.jpg,Sweden
./images/13916.jpg,Greece
./images/17816.jpg,Israel
./images/21213.jpg,"SWISS CANTONS"
./images/9479.jpg,"Great Britain"
./images/95455.jpg,Kenya
./images/75788.jpg,Lebanon
./images/18231.jpg,Singapore
./images/37522.jpg,Bulgaria
./images/36635.jpg,Slovakia
./images/43770.jpg,Finland
./images/76724.jpg,"West African States"
./images/71078.jpg,Albania
./images/36787.jpg,Lithuania
./images/74707.jpg,"West African States"
./images/17371.jpg,"VATICAN CITY"
./images/317453.jpg,Iceland
./images/38105.jpg,Madagascar
./images/30942.jpg,China
./images/14117.jpg,Denmark
./images/21725.jpg,"FRENCH INDO-CHINA"
./images/30940.jpg,Peru
./images/96906.jpg,Slovakia
./images/74723.jpg,Malta
./images/17417.jpg,Turkey
./images/14623.jpg,Canada
./images/38204.jpg,"Isle of Man"
./images/37787.jpg,"GERMANY, THIRD REICH"
./images/13948.jpg,Austria
./images/29174.jpg,Ukraine
./images/19334.jpg,Denmark
./images/90170.jpg,Zimbabwe
./images/88169.jpg,Kenya
./images/52254.jpg,Argentina
./images/17180.jpg,INDIA-REPUBLIC
./images/15395.jpg,"FRENCH INDO-CHINA"
./images/13310.jpg,INDIA-BRITISH
./images/14975.jpg,"IRELAND REPUBLIC"
./images/16882.jpg,"GERMANY, THIRD REICH"
./images/7233.jpg,Belgium
./images/15231.jpg,Poland
./images/36619.jpg,"Czech Republic"
./images/74582.jpg,"IRELAND REPUBLIC"
./images/25280.jpg,Jersey
./images/49181.jpg,Ukraine
./images/88172.jpg,Kenya
./images/39166.jpg,Mauritius
./images/38755.jpg,Peru
./images/95459.jpg,Kenya
./images/17291.jpg,Romania
./images/46983.jpg,Mauritius
./images/404766.jpg,Iceland
./images/45698.jpg,Kenya
./images/15360.jpg,Morocco
./images/19014.jpg,"GERMANY - FEDERAL REPUBLIC"
